license,name,tipo,categoria,rk_1,rk_2,nacionalidad,season,genre,category,team_id
28469,ALBERTO RODRIGUEZ MALAGON,B,INF-M, 83.0 , 83.0 ,ESPAÑOLA,2022-2023,male,primera-nacional,2017355
34292,ALEJANDRO OLMEDO JUZGADO,B,V50-M, 0.0 , 0.0 ,ESPAÑOLA,2022-2023,male,primera-nacional,2017355
39162,ALESSANDRO BACIOCCHI ,A.2,SEN-M, 1300.0 , 1304.0 ,ITALIANA,2022-2023,male,primera-nacional,2017355
29645,ALEXANDRU CRISTIAN CAZACU ,A.2,SEN-M, 0.0 , 2351.0 ,RUMANA,2022-2023,male,primera-nacional,2017355
18334,ANGEL AYUSO SERRA,A.2,SEN-M, 1556.0 , 1792.0 ,ESPAÑOLA,2022-2023,male,primera-nacional,2017355
39163,ANTOINE DOYEN ,A.2,S21-M, 1500.0 , 1544.0 ,FRANCESA,2022-2023,male,primera-nacional,2017355
7179,BORJA SANCHEZ LOPEZ,A.2,SEN-M, 1298.0 , 1298.0 ,ESPAÑOLA,2022-2023,male,primera-nacional,2017355
10838,CARLOS PARAMO MATEO,A.2,SEN-M, 625.0 , 625.0 ,ESPAÑOLA,2022-2023,male,primera-nacional,2017355
5496,CARLOS M. TARDIO DEL CERRO,A.1,V60-M, 84.0 , 84.0 ,ESPAÑOLA,2022-2023,male,primera-nacional,2017355
18487,DANIEL BAILON CERRADILLO,A.2,SEN-M, 951.0 , 951.0 ,ESPAÑOLA,2022-2023,male,primera-nacional,2017355
22525,DANIEL DE ANDRES ZAMORA,A.1,SEN-M, 0.0 , 0.0 ,ESPAÑOLA,2022-2023,male,primera-nacional,2017355
10839,DAVID GARCIA GARCIA,A.2,S21-M, 285.0 , 285.0 ,ESPAÑOLA,2022-2023,male,primera-nacional,2017355
7180,DIEGO SÁNCHEZ LÓPEZ,A.2,SEN-M, 1290.0 , 1290.0 ,ESPAÑOLA,2022-2023,male,primera-nacional,2017355
2642,EDUARDO CUESTA MARTINEZ,A.2,SEN-M, 705.0 , 727.0 ,ESPAÑOLA,2022-2023,male,primera-nacional,2017355
11119,EUGENIO MARTIN-HERVAS SANTOS,A.1,SEN-M, 15.0 , 15.0 ,ESPAÑOLA,2022-2023,male,primera-nacional,2017355
18807,FELIPE AYUSO MORAN,B,V60-M, 0.0 , 0.0 ,ESPAÑOLA,2022-2023,male,primera-nacional,2017355
22550,FRANCISCO LOPEZ RODRIGUEZ,B,V50-M, 0.0 , 0.0 ,ESPAÑOLA,2022-2023,male,primera-nacional,2017355
36971,GONZALO PéREZ GALáN,B,ALE-M, 0.0 , 0.0 ,ESPAÑOLA,2022-2023,male,primera-nacional,2017355
9223,GREGORIO LADERAS PEREZ,B,V60-M, 0.0 , 0.0 ,ESPAÑOLA,2022-2023,male,primera-nacional,2017355
35408,HECTOR GONZALEZ GONZALEZ,B,JUV-M, 0.0 , 0.0 ,ESPAÑOLA,2022-2023,male,primera-nacional,2017355
39159,IÑAKI CORTABARRIA AGUIRRE,B,V50-M, 0.0 , 0.0 ,ESPAÑOLA,2022-2023,male,primera-nacional,2017355
15569,JAIME MORATA FERNÁNDEZ,A.2,SEN-M, 423.0 , 423.0 ,ESPAÑOLA,2022-2023,male,primera-nacional,2017355
31937,JAVIER FERNANDEZ CHAVERO,B,SEN-M, 0.0 , 0.0 ,ESPAÑOLA,2022-2023,male,primera-nacional,2017355
665,JESUS ARENAS DE MATA,A.1,V60-M, 32.0 , 32.0 ,ESPAÑOLA,2022-2023,male,primera-nacional,2017355
16630,JORGE DE LA MATA HERREROS,A.2,SEN-M, 331.0 , 331.0 ,ESPAÑOLA,2022-2023,male,primera-nacional,2017355
14656,JORGE JIMENEZ MONTES,A.2,SEN-M, 796.0 , 796.0 ,ESPAÑOLA,2022-2023,male,primera-nacional,2017355
36973,JOSé ÁNGEL GALáN SáNCHEZ,B,V50-M, 0.0 , 0.0 ,ESPAÑOLA,2022-2023,male,primera-nacional,2017355
9696,JUAN GONZALEZ GARCIA,B,SEN-M, 198.0 , 198.0 ,ESPAÑOLA,2022-2023,male,primera-nacional,2017355
17865,JUAN LOPEZ BERNAL,A.2,JUV-M, 533.0 , 533.0 ,ESPAÑOLA,2022-2023,male,primera-nacional,2017355
27634,JUAN RODRIGUEZ MALAGON,A.1,JUV-M, 74.0 , 74.0 ,ESPAÑOLA,2022-2023,male,primera-nacional,2017355
22523,JUAN RODRIGUEZ VILCHEZ,A.1,V40-M, 63.0 , 63.0 ,ESPAÑOLA,2022-2023,male,primera-nacional,2017355
18622,JUAN PEDRO SANCHEZ TERRONES,A.2,S21-M, 1439.0 , 1439.0 ,ESPAÑOLA,2022-2023,male,primera-nacional,2017355
35266,LUCAS ESPLIEGO GARCIA,B,ALE-M, 0.0 , 0.0 ,ESPAÑOLA,2022-2023,male,primera-nacional,2017355
24084,MARIO HIDALGO HERRERO,A.1,JUV-M, 104.0 , 104.0 ,ESPAÑOLA,2022-2023,male,primera-nacional,2017355
33882,OLIVER HERNAN-GOMEZ MARTINEZ,B,INF-M, 0.0 , 0.0 ,ESPAÑOLA,2022-2023,male,primera-nacional,2017355
21050,PABLO BOBO PLAZA,A.2,JUV-M, 717.0 , 717.0 ,ESPAÑOLA,2022-2023,male,primera-nacional,2017355
5921,RICARDO GARCIA PARREÑO,A.1,V50-M, 12.0 , 12.0 ,ESPAÑOLA,2022-2023,male,primera-nacional,2017355
27554,RUBEN ALONSO GARCIA,A.1,S21-M, 0.0 , 0.0 ,ESPAÑOLA,2022-2023,male,primera-nacional,2017355
1704,WEIDONG SHI TIAN,A.2,V40-M, 2954.0 , 2954.0 ,ESPAÑOLA,2022-2023,male,primera-nacional,2017355
