license,name,tipo,categoria,rk_1,rk_2,nacionalidad,season,genre,category,team_id
5220,ADRIAN DURILLO QUESADA,A.2,SEN-M, 33.0 , 33.0 ,ESPAÑOLA,2022-2023,male,primera-nacional,1532
22974,ADRIAN JIMENEZ BENITEZ,A.2,S21-M, 89.0 , 120.0 ,ESPAÑOLA,2022-2023,male,primera-nacional,1532
19973,ALONSO RINCON RODRIGUEZ,A.2,JUV-M, 744.0 , 850.0 ,ESPAÑOLA,2022-2023,male,primera-nacional,1532
18742,ALONSO RINCÓN  YUSTE,A.2,V40-M, 125.0 , 125.0 ,ESPAÑOLA,2022-2023,male,primera-nacional,1532
39729,AUREL TIHI --,A.2,SEN-M, 250.0 , 301.0 ,RUMANA,2022-2023,male,primera-nacional,1532
23328,DANIEL MASSANET GARCIA,A.2,SEN-M, 131.0 , 205.0 ,ESPAÑOLA,2022-2023,male,primera-nacional,1532
2158,GINES PEDROSA PARRA,A.2,V40-M, 56.0 , 0.0 ,ESPAÑOLA,2022-2023,male,primera-nacional,1532
2321,JESUS MARTIN GARCIA,A.2,V40-M, 1050.0 , 1050.0 ,ESPAÑOLA,2022-2023,male,primera-nacional,1532
17891,JUAN BAUTISTA ARANDA CAÑO,A.2,SEN-M, 76.0 , 97.0 ,ESPAÑOLA,2022-2023,male,primera-nacional,1532
21344,MARTIN RECHE VAZQUEZ,A.2,INF-M, 458.0 , 636.0 ,ESPAÑOLA,2022-2023,male,primera-nacional,1532
9878,MARTIN ÁNGEL GONZÁLEZ RODRÍGUEZ,A.2,SEN-M, 0.0 , 0.0 ,ESPAÑOLA,2022-2023,male,primera-nacional,1532
918,MIGUEL ANGEL RAMIREZ MARTINEZ,A.2,V50-M, 362.0 , 362.0 ,ESPAÑOLA,2022-2023,male,primera-nacional,1532
38497,RIDOUANE ISMAILI ,A.2,V50-M, 200.0 , 272.0 ,BELGA,2022-2023,male,primera-nacional,1532
20061,SALVADOR RECHE VAZQUEZ,A.2,JUV-M, 690.0 , 706.0 ,ESPAÑOLA,2022-2023,male,primera-nacional,1532
32036,VICTOR MANUEL EGEA JARAMILLO,A.2,V60-M, 74.0 , 74.0 ,ESPAÑOLA,2022-2023,male,primera-nacional,1532
