license,name,tipo,categoria,rk_1,rk_2,nacionalidad,season,genre,category,team_id
15181,ALBERT MASIP BONET,A.2,SEN-M, 901.0 , 901.0 ,ESPAÑOLA,2022-2023,male,segona-nacional,14026
39793,ALEIX LLANES VILARASAU,B,INF-M, 0.0 , 0.0 ,ESPAÑOLA,2022-2023,male,segona-nacional,14026
37775,CALUM MORRISON ,A.2,SEN-M, 391.0 , 520.0 ,ESCOCESA,2022-2023,male,segona-nacional,14026
31380,CRISTIAN FERNANDEZ MARTINEZ,A.2,SEN-M, 216.0 , 323.0 ,ESPAÑOLA,2022-2023,male,segona-nacional,14026
9795,ERIC CALDERO CERCOS,A.2,SEN-M, 758.0 , 773.0 ,ESPAÑOLA,2022-2023,male,segona-nacional,14026
37136,EUDALD GARCIA ÁLVAREZ,B,ALE-M, 0.0 , 0.0 ,ESPAÑOLA,2022-2023,male,segona-nacional,14026
1356,F. XAVIER FONTANET ESPINET,A.2,V50-M, 346.0 , 346.0 ,ESPAÑOLA,2022-2023,male,segona-nacional,14026
16280,FRANCESC MIRO PONS,B,V50-M, 96.0 , 96.0 ,ESPAÑOLA,2022-2023,male,segona-nacional,14026
17728,GUILLEM SANS BONJORN,B,S21-M, 98.0 , 98.0 ,ESPAÑOLA,2022-2023,male,segona-nacional,14026
16364,IVAN FERNANDEZ MARTINEZ,A.2,S21-M, 393.0 , 472.0 ,ESPAÑOLA,2022-2023,male,segona-nacional,14026
2228,IVAN MARTINEZ BUDIA,A.2,V40-M, 558.0 , 615.0 ,ESPAÑOLA,2022-2023,male,segona-nacional,14026
33194,MARC CASTELLÓ CARRASQUER,B,ALE-M, 0.0 , 0.0 ,ESPAÑOLA,2022-2023,male,segona-nacional,14026
16375,MARC MIRO G. GALCERAN,A.2,S21-M, 106.0 , 106.0 ,ESPAÑOLA,2022-2023,male,segona-nacional,14026
2477,ORIOL MONZO MONTERO,A.2,SEN-M, 1786.0 , 1786.0 ,ESPAÑOLA,2022-2023,male,segona-nacional,14026
9115,RICARD GOMEZ PUIG,A.2,SEN-M, 240.0 , 240.0 ,ESPAÑOLA,2022-2023,male,segona-nacional,14026
