license,name,tipo,categoria,rk_1,rk_2,nacionalidad,season,genre,category,team_id
27164,ALFREDO MARTINEZ EBRI,B,V50-M, 0.0 , 0.0 ,ESPAÑOLA,2023-2024,male,primera-nacional,48
21515,ARCADIO MARTINEZ PIÑOL,A.2,V50-M, 75.0 , 75.0 ,ESPAÑOLA,2023-2024,male,primera-nacional,48
29534,DAVID DOMINGO CHAVARRIA,A.1,SEN-M, 0.0 , 0.0 ,ESPAÑOLA,2023-2024,male,primera-nacional,48
29560,ERIC ROCA SAYAS,A.2,SEN-M, 100.0 , 100.0 ,ESPAÑOLA,2023-2024,male,primera-nacional,48
27165,FERRAN GORDO MONROIG,B,V50-M, 0.0 , 0.0 ,ESPAÑOLA,2023-2024,male,primera-nacional,48
21514,FRANCISCO GRANADOS GAVELA,B,V60-M, 0.0 , 0.0 ,ESPAÑOLA,2023-2024,male,primera-nacional,48
7030,FRANCISCO ZARAGOZA FORNER,A.1,V50-M, 0.0 , 0.0 ,ESPAÑOLA,2023-2024,male,primera-nacional,48
21480,JAUME QUEROL COLL,A.2,V50-M, 663.0 , 663.0 ,ESPAÑOLA,2023-2024,male,primera-nacional,48
23728,JOAN OBREGON LOPEZ,A.2,SEN-M, 350.0 , 350.0 ,ESPAÑOLA,2023-2024,male,primera-nacional,48
329,JOSEP GUAL REBULL,A.2,V70-M, 132.0 , 132.0 ,ESPAÑOLA,2023-2024,male,primera-nacional,48
21671,JUAN MARTINEZ FONTANE,A.2,S21-M, 99.0 , 141.0 ,ESPAÑOLA,2023-2024,male,primera-nacional,48
41735,JUAN MANUEL LOPEZ PIZARRO,B,V50-M, 0.0 , 0.0 ,ESPAÑOLA,2023-2024,male,primera-nacional,48
25552,MIGUEL AYORA TORRES,A.2,SEN-M, 3.0 , 3.0 ,ESPAÑOLA,2023-2024,male,primera-nacional,48
35278,SALVADOR LOMBARTE ESTUPIÑA,B,V50-M, 0.0 , 0.0 ,ESPAÑOLA,2023-2024,male,primera-nacional,48
25448,SERGI CAMPOS MATA,A.2,SEN-M, 250.0 , 268.0 ,ESPAÑOLA,2023-2024,male,primera-nacional,48
32115,TONI SORNI ESCODA,A.2,INF-M, 35.0 , 167.0 ,ESPAÑOLA,2023-2024,male,primera-nacional,48
27167,VICTOR GRIFOLL JAUMOT,A.1,SEN-M, 0.0 , 0.0 ,ESPAÑOLA,2023-2024,male,primera-nacional,48
41734,XAVIER GRANADOS CONTRERAS,B,SEN-M, 0.0 , 0.0 ,ESPAÑOLA,2023-2024,male,primera-nacional,48
