license,name,tipo,categoria,rk_1,rk_2,nacionalidad,season,genre,category,team_id
28932,ANGEL LOPEZ GOMEZ,A.2,JUV-M, 0.0 , 125.0 ,ESPAÑOLA,2023-2024,male,segona-nacional,223
40038,CRISTIAN CAMILO VALENCIA CASTRO,A.1,SEN-M, 95.0 , 95.0 ,COLOMBIANA,2023-2024,male,segona-nacional,223
38962,FRANCISCO SÁNCHEZ GONZÁLEZ,B,ALE-M, 0.0 , 125.0 ,ESPAÑOLA,2023-2024,male,segona-nacional,223
16572,GUILLERMO DESCHAMPS ALVAREZ,A.2,SEN-M, 125.0 , 165.0 ,ESPAÑOLA,2023-2024,male,segona-nacional,223
20752,IGNACIO GARACH VELEZ,A.1,SEN-M, 0.0 , 200.0 ,ESPAÑOLA,2023-2024,male,segona-nacional,223
11100,JAVIER MARMOL VIDAL,A.2,SEN-M, 200.0 , 200.0 ,ESPAÑOLA,2023-2024,male,segona-nacional,223
18246,JOSE ANTONIO MOLINERO GONZALEZ,B,V50-M, 77.0 , 77.0 ,ESPAÑOLA,2023-2024,male,segona-nacional,223
21837,JOSE LUIS SANCHEZ PEINADO,A.1,SEN-M, 222.0 , 236.0 ,ESPAÑOLA,2023-2024,male,segona-nacional,223
35758,JUAN PEDRO BOMATTER CASTILLO,A.2,JUV-M, 310.0 , 310.0 ,ESPAÑOLA,2023-2024,male,segona-nacional,223
19167,MANUEL GARCÍA RAMÍREZ,A.2,SEN-M, 81.0 , 101.0 ,ESPAÑOLA,2023-2024,male,segona-nacional,223
42394,PABLO RÍOS VALCARCE,B,ALE-M, 0.0 , 0.0 ,ESPAÑOLA,2023-2024,male,segona-nacional,223
40853,ROMAN KIREEV ,A.2,SEN-M, 200.0 , 246.0 ,RUSA,2023-2024,male,segona-nacional,223
