license,name,tipo,categoria,rk_1,rk_2,nacionalidad,season,genre,category,team_id
34725,ALEXA MANFERDINI ,A.2,INF-F, 26.0 , 26.0 ,ITALIANA,2023-2024,female,primera-nacional,20191256
40306,ANA LUCíA AGüERO LóPEZ,A.1,INF-F, 0.0 , 0.0 ,ESPAÑOLA,2023-2024,female,primera-nacional,20191256
26504,CLAUDIA ALONSO HERNANDEZ,A.2,S21-F, 53.0 , 119.0 ,ESPAÑOLA,2023-2024,female,primera-nacional,20191256
41213,DARIA ZAKHARCHENKO ,A.1,CAD-F, 0.0 , 0.0 ,UCRANIANA,2023-2024,female,primera-nacional,20191256
26503,EVELYN ALONSO HERNANDEZ,A.1,JUV-F, -205.0 , -205.0 ,ESPAÑOLA,2023-2024,female,primera-nacional,20191256
40400,ITAHISA LEÓN OJEDA,B,V40-F, 0.0 , 125.0 ,ESPAÑOLA,2023-2024,female,primera-nacional,20191256
19974,LAKSMI CAMACHO CANO,A.2,SEN-F, 156.0 , 156.0 ,ESPAÑOLA,2023-2024,female,primera-nacional,20191256
20622,LUCIA MONTENEGRO MARTIN,A.2,S21-F, 0.0 , 115.0 ,ESPAÑOLA,2023-2024,female,primera-nacional,20191256
38804,LYZA MAE BELAMENDIA COTORRUELO,A.2,INF-F, 250.0 , 250.0 ,ESPAÑOLA,2023-2024,female,primera-nacional,20191256
41849,SARA TERESA FREITAS BRAVO,A.2,V50-F, 0.0 , 0.0 ,ESPAÑOLA,2023-2024,female,primera-nacional,20191256
