license,name,tipo,categoria,rk_1,rk_2,nacionalidad,season,genre,category,team_id
25945,CLAUDIA PEREZ PUJOL,A.2,S21-F, 1425.0 , 1425.0 ,ESPAÑOLA,2023-2024,female,super-divisio,10422
39599,GAIA MONFARDINI ,A.2,SEN-F, 2140.0 , 2140.0 ,ITALIANA,2023-2024,female,super-divisio,10422
16388,JANA RIERA MOLONS,A.2,S21-F, 1860.0 , 1860.0 ,ESPAÑOLA,2023-2024,female,super-divisio,10422
18107,LINDA ELISABETH THOMSON ,B,S21-F, 0.0 , 0.0 ,ALEMANA,2023-2024,female,super-divisio,10422
17866,MARIA LOPÉZ BERNAL,A.2,S21-F, 1366.0 , 1366.0 ,ESPAÑOLA,2023-2024,female,super-divisio,10422
42073,MERCÉDES NAGYVÁRADI ,A.2,SEN-F, 2500.0 , 2500.0 ,HUNGARA,2023-2024,female,super-divisio,10422
42074,NICOLE ARLIA ,A.2,JUV-F, 2500.0 , 2500.0 ,ITALIANA,2023-2024,female,super-divisio,10422
42075,NOMIN BAASAN ,A.2,S21-F, 1500.0 , 1572.0 ,SUECA,2023-2024,female,super-divisio,10422
26048,SABRINA TAKENOUCHI ,B,V50-F, 0.0 , 0.0 ,ALEMANA,2023-2024,female,super-divisio,10422
43230,TAN WENLING ,A.2,V50-F, 0.0 , 3000.0 ,ITALIANA,2023-2024,female,super-divisio,10422
42076,TANJA HELLE ,A.2,SEN-F, 1800.0 , 1800.0 ,COMUNITARIO,2023-2024,female,super-divisio,10422
