license,name,tipo,categoria,rk_1,rk_2,nacionalidad,season,genre,category,team_id
10204,ANTONIO SANZ JIMENO,A.2,V50-M, -120.0 , -120.0 ,ESPAÑOLA,2023-2024,male,divisio-honor,2017364
22780,ANTONIO JESUS GARCIA MUÑOZ,B,V65-M, 0.0 , 0.0 ,ESPAÑOLA,2023-2024,male,divisio-honor,2017364
29374,DANIEL MONTESINOS CABRERO,B,SEN-M, 101.0 , 101.0 ,ESPAÑOLA,2023-2024,male,divisio-honor,2017364
10674,DANIEL SANZ CUESTA,A.2,SEN-M, 809.0 , 875.0 ,ESPAÑOLA,2023-2024,male,divisio-honor,2017364
5110,FERNANDO GARCIA TERRON,A.2,SEN-M, 515.0 , 524.0 ,ESPAÑOLA,2023-2024,male,divisio-honor,2017364
39888,IHOR ZAVADSKYI ,A.2,SEN-M, 1500.0 , 1620.0 ,UCRANIANA,2023-2024,male,divisio-honor,2017364
38813,ISAAC PALOMO DE LA FUENTE,B,SEN-M, 0.0 , 0.0 ,ESPAÑOLA,2023-2024,male,divisio-honor,2017364
14655,IVAN CRISTOBAL HUERTAS,B,SEN-M, 626.0 , 626.0 ,ESPAÑOLA,2023-2024,male,divisio-honor,2017364
3738,JAVIER BUENO MARTINEZ,B,SEN-M, 0.0 , 500.0 ,ESPAÑOLA,2023-2024,male,divisio-honor,2017364
9764,JOSE LUIS CERVIGON MORALES,B,V60-M, 77.0 , 77.0 ,ESPAÑOLA,2023-2024,male,divisio-honor,2017364
18538,MIKEL IZKUE URDÁNIZ,A.2,SEN-M, 848.0 , 920.0 ,ESPAÑOLA,2023-2024,male,divisio-honor,2017364
