license,name,tipo,categoria,rk_1,rk_2,nacionalidad,season,genre,category,team_id
38624,AINA ARAQUE SOLER,A.2,ALE-F, 2.0 , 78.0 ,ESPAÑOLA,2023-2024,female,super-divisio,14054
17755,ALBA VIRGILI CAPDEVILA,A.2,SEN-F, 0.0 , 515.0 ,ESPAÑOLA,2023-2024,female,super-divisio,14054
41971,DEIMANTE ADLYTE ,A.2,INF-F, 0.0 , 0.0 ,LITUANA,2023-2024,female,super-divisio,14054
19272,ELVIRA FIONA RAD HIND,A.2,S21-F, 1860.0 , 1972.0 ,ESPAÑOLA,2023-2024,female,super-divisio,14054
42996,HINA KIZUKA ,A.2,S21-F, 3000.0 , 3000.0 ,JAPONES,2023-2024,female,super-divisio,14054
39134,INÊS RODRIGUES DE MATOS ,A.2,S21-F, 2064.0 , 2064.0 ,PORTUGUESA,2023-2024,female,super-divisio,14054
36870,JANA MANRESA ,A.2,ALE-F, 44.0 , 192.0 ,ESPAÑOLA,2023-2024,female,super-divisio,14054
42456,KIRA MARTINEZ SKOBKINA,B,BEN-F, 0.0 , 0.0 ,ESPAÑOLA,2023-2024,female,super-divisio,14054
41587,LEÏLI MOSTAFAVI ,A.2,SEN-F, 2200.0 , 2256.0 ,FRANCESA,2023-2024,female,super-divisio,14054
39135,MARGARITA SMIRNOVA ,A.2,V40-F, 893.0 , 963.0 ,LETONIA,2023-2024,female,super-divisio,14054
28792,MARIA PAULINA VEGA MAGAÑA,A.2,V40-F, 2344.0 , 2344.0 ,CHILENA,2023-2024,female,super-divisio,14054
40885,MARíA JANNY MOLINA SAAVEDRA,A.2,ALE-F, 161.0 , 352.0 ,COLOMBIANA,2023-2024,female,super-divisio,14054
6401,NATALYA PROSVIRNINA PROSVIRNINA,A.2,V40-F, 2555.0 , 2579.0 ,ESPAÑOLA,2023-2024,female,super-divisio,14054
33347,RENATA SHYPSHA ,A.2,INF-F, 908.0 , 1041.0 ,ESPAÑOLA,2023-2024,female,super-divisio,14054
16013,SARA BALLESTER LECINA,A.2,SEN-F, 0.0 , 0.0 ,ESPAÑOLA,2023-2024,female,super-divisio,14054
37272,SOFIA BAQUEDANO PADILLA,A.2,INF-F, -80.0 , 30.0 ,ESPAÑOLA,2023-2024,female,super-divisio,14054
42459,SOFIA NIKOLAEWNA ,B,BEN-F, 0.0 , 0.0 ,ESPAÑOLA,2023-2024,female,super-divisio,14054
26120,SVETLANA SKOBKINA SKOBKINA,A.2,V50-F, 519.0 , 585.0 ,ESPAÑOLA,2023-2024,female,super-divisio,14054
42458,VARVARA BAKSEJEVA ,B,BEN-F, 0.0 , 0.0 ,ESPAÑOLA,2023-2024,female,super-divisio,14054
26088,VESELA NIKOLAEVA DASKALOVA,B,V50-F, 0.0 , 0.0 ,BULGARA,2023-2024,female,super-divisio,14054
