license,name,tipo,categoria,rk_1,rk_2,nacionalidad,season,genre,category,team_id
19092,ALBERTO MARTINEZ CAMPOS,A.2,SEN-M, 336.0 , 386.0 ,ESPAÑOLA,2023-2024,male,segona-nacional,10291
3927,ALEJANDRO HORTAL GUADILLA,A.2,SEN-M, 1250.0 , 1250.0 ,ESPAÑOLA,2023-2024,male,segona-nacional,10291
22054,ALFONSO BUSTILLO GARCIA,A.1,V40-M, 0.0 , 0.0 ,ESPAÑOLA,2023-2024,male,segona-nacional,10291
15811,ANDRES LOPEZ RECIO,A.1,V60-M, 0.0 , 0.0 ,ESPAÑOLA,2023-2024,male,segona-nacional,10291
41183,DANIIL HOLIKOV ,A.1,JUV-M, 0.0 , 0.0 ,UCRANIANA,2023-2024,male,segona-nacional,10291
1128,GREGORIO PEREZ REPISO,A.2,V50-M, 206.0 , 206.0 ,ESPAÑOLA,2023-2024,male,segona-nacional,10291
37028,GUSTAVO GAIL GIL,B,V40-M, 0.0 , 0.0 ,ESPAÑOLA,2023-2024,male,segona-nacional,10291
19798,IVAN GONZALEZ ALBA,A.2,CAD-M, 0.0 , 0.0 ,ESPAÑOLA,2023-2024,male,segona-nacional,10291
10792,JORGE GONZÁLEZ POVEDA,A.2,V50-M, -309.0 , -309.0 ,ESPAÑOLA,2023-2024,male,segona-nacional,10291
20870,JOSE ANTONIO GUTIERREZ  ALVARO,B,V60-M, 0.0 , 0.0 ,ESPAÑOLA,2023-2024,male,segona-nacional,10291
36771,LAURO SEBASTIAN VALVERDE MARTINEZ,A.1,V40-M, 0.0 , 0.0 ,ESPAÑOLA,2023-2024,male,segona-nacional,10291
8712,MANUEL MARTIN SANCHEZ,A.1,V70-M, 0.0 , 0.0 ,ESPAÑOLA,2023-2024,male,segona-nacional,10291
23545,MIGUEL ANGEL TORRECILLA BELLIDO,B,V60-M, 0.0 , 0.0 ,ESPAÑOLA,2023-2024,male,segona-nacional,10291
