license,name,tipo,categoria,rk_1,rk_2,nacionalidad,season,genre,category,team_id
19163,ALBERTO GIL CANO,,S23-M, 366.0 , 392.0 ,ESPAÑOLA,2018-2019,male,segona-nacional,2017346
14733,ALEJANDRO ALTUNA PRADOS,,V50-M, 0.0 , 0.0 ,ESPAÑOLA,2018-2019,male,segona-nacional,2017346
26394,ANTONIO FALDER ANGUITA,,V50-M, 0.0 , 0.0 ,ESPAÑOLA,2018-2019,male,segona-nacional,2017346
2576,CARLOS MARTIN VARGAS,,SEN-M, 1117.0 , 1129.0 ,ESPAÑOLA,2018-2019,male,segona-nacional,2017346
32165,CARLOS JAIRO JURADO MUÑOZ,,INC-M, 0.0 , 0.0 ,ESPAÑOLA,2018-2019,male,segona-nacional,2017346
20418,DANIEL FERNÁNDEZ GÓMEZ,,S23-M, 346.0 , 361.0 ,ESPAÑOLA,2018-2019,male,segona-nacional,2017346
22112,DANIEL JIMENEZ CORPAS,,V40-M, 0.0 , 0.0 ,ESPAÑOLA,2018-2019,male,segona-nacional,2017346
21975,DANIEL ROMERO JIMENEZ,,SEN-M, 0.0 , 0.0 ,ESPAÑOLA,2018-2019,male,segona-nacional,2017346
23369,DANIEL SANCHEZ MARTIN,,V40-M, 0.0 , 0.0 ,ESPAÑOLA,2018-2019,male,segona-nacional,2017346
30429,DAVID LONKE DEL VALLE,,S23-M, 0.0 , 0.0 ,ESPAÑOLA,2018-2019,male,segona-nacional,2017346
31454,JAVIER GARCIA APARICIO,,BEN-M, 0.0 , 0.0 ,ESPAÑOLA,2018-2019,male,segona-nacional,2017346
31497,JESUS MACIAS HARO,,INC-M, 0.0 , 0.0 ,ESPAÑOLA,2018-2019,male,segona-nacional,2017346
26393,JUAN GABRIEL NAVARRO VALDIVIESO,,V50-M, 0.0 , 0.0 ,ESPAÑOLA,2018-2019,male,segona-nacional,2017346
31498,MANUEL ESPAÑA ESCALONA,,S23-M, 0.0 , 0.0 ,ESPAÑOLA,2018-2019,male,segona-nacional,2017346
30428,MICHAEL LONKE ,,V50-M, 0.0 , 0.0 ,OTRO PAIS EXT.,2018-2019,male,segona-nacional,2017346
2685,MIGUEL ANGEL TORTOSA RUEDA,,SEN-M, 554.0 , 546.0 ,ESPAÑOLA,2018-2019,male,segona-nacional,2017346
19147,PABLO VIGO ALVAREZ,,S23-M, 470.0 , 445.0 ,ESPAÑOLA,2018-2019,male,segona-nacional,2017346
31499,ROLMER FELIX HERNANDEZ BUENO,,S23-M, 0.0 , 0.0 ,ESPAÑOLA,2018-2019,male,segona-nacional,2017346
21974,VICTOR MORENO BAZUELO,,S23-M, 253.0 , 299.0 ,ESPAÑOLA,2018-2019,male,segona-nacional,2017346
