license,name,tipo,categoria,rk_1,rk_2,nacionalidad,season,genre,category,team_id
22206,CARLOS ALVAREZ GONZALEZ,A.1,INC-M, 0.0 , 0.0 ,ESPAÑOLA,2019-2020,male,primera-nacional,14
31638,CONSTANTINO CUEVAS ESPINO,A.1,S23-M, 157.0 , 137.0 ,ESPAÑOLA,2019-2020,male,primera-nacional,14
29699,DAVID CONDE SANCHEZ,A.1,BEN-M, 0.0 , 0.0 ,ESPAÑOLA,2019-2020,male,primera-nacional,14
14495,FERNANDO HORRILLO CABANILLAS,A.2,S23-M, 718.0 , 563.0 ,ESPAÑOLA,2019-2020,male,primera-nacional,14
3513,FERNANDO PRIOR CABALLERO,A.2,SEN-M, 800.0 , 800.0 ,ESPAÑOLA,2019-2020,male,primera-nacional,14
27464,HECTOR BORREGO RAMOS,A.1,ALE-M, 78.0 , 70.0 ,ESPAÑOLA,2019-2020,male,primera-nacional,14
29156,JAIME PEREZ PEREZ,A.1,BEN-M, 121.0 , 102.0 ,ESPAÑOLA,2019-2020,male,primera-nacional,14
6763,JESUS SANCHEZ VENEGAS,A.2,SEN-M, 396.0 , 322.0 ,ESPAÑOLA,2019-2020,male,primera-nacional,14
19820,JOSE ALBERTO MARTINEZ RAMOS,A.1,S23-M, 0.0 , 0.0 ,ESPAÑOLA,2019-2020,male,primera-nacional,14
1170,JUAN BAUTISTA PEREZ GONZALEZ,A.2,V50-M, 1273.0 , 1301.0 ,ESPAÑOLA,2019-2020,male,primera-nacional,14
18562,JUAN LUIS GERVAS DIAZ,A.2,JUV-M, 161.0 , 222.0 ,ESPAÑOLA,2019-2020,male,primera-nacional,14
20976,MIGUEL LANCHARRO DELGADO,A.2,JUC-M, -86.0 , -125.0 ,ESPAÑOLA,2019-2020,male,primera-nacional,14
34203,PABLO ARIAS IZQUIERDO,A.1,INC-M, 0.0 , 0.0 ,ESPAÑOLA,2019-2020,male,primera-nacional,14
22255,PABLO MENAYO CUELLAR,A.1,INF-M, 62.0 , 53.0 ,ESPAÑOLA,2019-2020,male,primera-nacional,14
22208,PEDRO GIL SANTOS,A.1,ALE-M, 103.0 , 103.0 ,ESPAÑOLA,2019-2020,male,primera-nacional,14
22204,RAUL REYES CASTAÑON,A.2,INC-M, 15.0 , -52.0 ,ESPAÑOLA,2019-2020,male,primera-nacional,14
21120,SERGIO PEREZ PEREZ,A.2,INF-M, 62.0 , 199.0 ,ESPAÑOLA,2019-2020,male,primera-nacional,14
