license,name,tipo,categoria,rk_1,rk_2,nacionalidad,season,genre,category,team_id
20359,ANTONI RAMOS RUIZ,B,V65-M, 0.0 , 0.0 ,ESPAÑOLA,2019-2020,male,segona-nacional,2018792
20358,ANTONI SOLER CODINA,B,V60-M, 0.0 , 0.0 ,ESPAÑOLA,2019-2020,male,segona-nacional,2018792
682,ESTEBAN TORRES LUZ,B,V60-M, 161.0 , 161.0 ,ESPAÑOLA,2019-2020,male,segona-nacional,2018792
358,FRANCESC CASTELLS MONTSERRAT,A.2,V65-M, 522.0 , 434.0 ,ESPAÑOLA,2019-2020,male,segona-nacional,2018792
10376,FRANCESC X. GALTES SANZ,B,V65-M, 0.0 , 111.0 ,ESPAÑOLA,2019-2020,male,segona-nacional,2018792
24781,ISIDRO BOADA MARTI,B,V60-M, 0.0 , 0.0 ,ESPAÑOLA,2019-2020,male,segona-nacional,2018792
505,ISIDRO INFANTE LOPE,B,V60-M, 121.0 , 121.0 ,ESPAÑOLA,2019-2020,male,segona-nacional,2018792
705,JOAN PLA TUDO,B,V50-M, 0.0 , 0.0 ,ESPAÑOLA,2019-2020,male,segona-nacional,2018792
153,JOAN REDON AYALA,B,V70-M, 0.0 , 0.0 ,ESPAÑOLA,2019-2020,male,segona-nacional,2018792
8916,JOAN ANTONI ALMENDROS ALONSO,B,V50-M, 100.0 , 100.0 ,ESPAÑOLA,2019-2020,male,segona-nacional,2018792
8920,JOAN CARLES CODINA FERRAS,B,V50-M, 196.0 , 196.0 ,ESPAÑOLA,2019-2020,male,segona-nacional,2018792
16271,JORDI MADRONA PEREZ,B,V50-M, 0.0 , 0.0 ,ESPAÑOLA,2019-2020,male,segona-nacional,2018792
17638,JORDI MATIAS MARTINEZ,B,V40-M, 0.0 , 0.0 ,ESPAÑOLA,2019-2020,male,segona-nacional,2018792
18964,JORDI VILA LLUIS,A.2,V50-M, 162.0 , 103.0 ,ESPAÑOLA,2019-2020,male,segona-nacional,2018792
21604,JOSEP GUASCH BERENGUER,A.2,V40-M, 191.0 , 191.0 ,ESPAÑOLA,2019-2020,male,segona-nacional,2018792
28257,JOSEP MESA JIMENEZ,B,V50-M, 0.0 , 0.0 ,ESPAÑOLA,2019-2020,male,segona-nacional,2018792
117,JOSEP PRETEL GARRIDO,B,V70-M, 165.0 , 165.0 ,ESPAÑOLA,2019-2020,male,segona-nacional,2018792
260,LUIS ARMANDO ESPINOSA GOMEZ,B,V60-M, 0.0 , 0.0 ,ESPAÑOLA,2019-2020,male,segona-nacional,2018792
8918,PERE PRAT RASTRERO,B,V50-M, 0.0 , 0.0 ,ESPAÑOLA,2019-2020,male,segona-nacional,2018792
5956,RAFAEL AGEA TOMAS,B,V65-M, 185.0 , 185.0 ,ESPAÑOLA,2019-2020,male,segona-nacional,2018792
171,RICARD PALAU DOMINGUEZ,B,V70-M, 0.0 , 0.0 ,ESPAÑOLA,2019-2020,male,segona-nacional,2018792
8244,VICENÇ BLASCO ESCOBOSA,A.2,V50-M, 374.0 , 404.0 ,ESPAÑOLA,2019-2020,male,segona-nacional,2018792
1123,XAVIER VILLORO CARDONER,A.2,V50-M, 0.0 , 202.0 ,ESPAÑOLA,2019-2020,male,segona-nacional,2018792
