license,name,tipo,categoria,rk_1,rk_2,nacionalidad,season,genre,category,team_id
17727,AGUSTIN SANCHEZ VELASCO,B,V60-M, 0.0 , 0.0 ,ESPAÑOLA,2019-2020,male,primera-nacional,157
15181,ALBERT MASIP BONET,A.2,S23-M, 592.0 , 732.0 ,ESPAÑOLA,2019-2020,male,primera-nacional,157
35281,ALEXANDRE PASCUAL CASSANY,B,ALE-M, 0.0 , 0.0 ,ESPAÑOLA,2019-2020,male,primera-nacional,157
3937,ALVARO BARRENECHE TOMAS,A.2,SEN-M, 1119.0 , 1023.0 ,ESPAÑOLA,2019-2020,male,primera-nacional,157
17621,CARLOS LOREN ALVAREZ,B,V40-M, 0.0 , 0.0 ,ESPAÑOLA,2019-2020,male,primera-nacional,157
29101,ELOI GONZALVO TARRAGO,B,V60-M, 0.0 , 0.0 ,ESPAÑOLA,2019-2020,male,primera-nacional,157
24836,ENRIQUE VERDEJO RABASSO,A.2,V40-M, 358.0 , 364.0 ,ESPAÑOLA,2019-2020,male,primera-nacional,157
9795,ERIC CALDERO CERCOS,A.2,SEN-M, 606.0 , 532.0 ,ESPAÑOLA,2019-2020,male,primera-nacional,157
1081,FERRAN PERARNAU SEVILLA,A.2,V50-M, 109.0 , 109.0 ,ESPAÑOLA,2019-2020,male,primera-nacional,157
35274,GERARD POCURULL GARCIA,B,JUV-M, 0.0 , 0.0 ,ESPAÑOLA,2019-2020,male,primera-nacional,157
19552,GREGORIO SANCHEZ NAVARRO,B,V50-M, 0.0 , 0.0 ,ESPAÑOLA,2019-2020,male,primera-nacional,157
1050,GUILLEM SANTIAGO FERNANDEZ,B,V50-M, 144.0 , 144.0 ,ESPAÑOLA,2019-2020,male,primera-nacional,157
32814,IZAN BUENO MOYA,B,ALE-M, 0.0 , 0.0 ,ESPAÑOLA,2019-2020,male,primera-nacional,157
24829,JAUME OLLE TRILLES,B,V50-M, 112.0 , 112.0 ,ESPAÑOLA,2019-2020,male,primera-nacional,157
19120,JORDI VERDEJO RABASSO,B,V50-M, 97.0 , 125.0 ,ESPAÑOLA,2019-2020,male,primera-nacional,157
17712,JOSE RODRIGUEZ CALVO,B,V60-M, 94.0 , 94.0 ,ESPAÑOLA,2019-2020,male,primera-nacional,157
15185,MANUEL MENAL MONTUEGA,A.2,SEN-M, 0.0 , 0.0 ,ESPAÑOLA,2019-2020,male,primera-nacional,157
32816,RAINIER OLP ,B,V50-M, 0.0 , 0.0 ,OTRO PAIS EXT.,2019-2020,male,primera-nacional,157
4910,RAMON MAÑE SERO,B,V60-M, 0.0 , 0.0 ,ESPAÑOLA,2019-2020,male,primera-nacional,157
6597,SERGIO ARRIBAS CORTES,B,V40-M, 0.0 , 0.0 ,ESPAÑOLA,2019-2020,male,primera-nacional,157
35284,VICTOR SANCHEZ GARCIA,B,ALE-M, 0.0 , 0.0 ,ESPAÑOLA,2019-2020,male,primera-nacional,157
