license,name,tipo,categoria,rk_1,rk_2,nacionalidad,season,genre,category,team_id
26818,ALEJANDRO GARCIA SUALDEA,A.1,INC-M, 182.0 , 169.0 ,ESPAÑOLA,2019-2020,male,segona-nacional,10288
30990,ANGEL OZAETA MOYA,A.2,V50-M, 485.0 , 0.0 ,ESPAÑOLA,2019-2020,male,segona-nacional,10288
16910,DANUT CAZACU MANCIU,A.1,V50-M, 0.0 , 0.0 ,ESPAÑOLA,2019-2020,male,segona-nacional,10288
19185,DAVID ANTONIO MARTINEZ MORAN,A.1,S23-M, 0.0 , 94.0 ,ESPAÑOLA,2019-2020,male,segona-nacional,10288
28486,ENRIQUE VAZQUEZ ESCUDERO,A.2,JUV-M, 165.0 , 142.0 ,ESPAÑOLA,2019-2020,male,segona-nacional,10288
33793,EZZELDIN ADBELHAMID ELSEMARY,A.2,V50-M, 0.0 , 0.0 ,ESPAÑOLA,2019-2020,male,segona-nacional,10288
21973,GUILLERMO DE LAURENTIS ZALDIVAR,A.2,ALE-M, 160.0 , 148.0 ,ESPAÑOLA,2019-2020,male,segona-nacional,10288
159,JUAN HEREZA GUDE,B,V70-M, 159.0 , 159.0 ,ESPAÑOLA,2019-2020,male,segona-nacional,10288
61,MANUEL MARTINEZ PRIETO,B,V75-M, 163.0 , 151.0 ,ESPAÑOLA,2019-2020,male,segona-nacional,10288
22736,MANUEL SIERRA CASTAÑER,B,V50-M, -55.0 , -55.0 ,ESPAÑOLA,2019-2020,male,segona-nacional,10288
30510,MARTIN ALONSO GOMZALEZ,A.1,INF-M, 109.0 , 110.0 ,ESPAÑOLA,2019-2020,male,segona-nacional,10288
16504,MIGUEL LOPEZ CARRASCO,A.1,V50-M, 161.0 , 165.0 ,ESPAÑOLA,2019-2020,male,segona-nacional,10288
34795,PAUL BERNARD MICHEL ALOIN ,A.2,S23-M, 0.0 , 0.0 ,FRANCESA,2019-2020,male,segona-nacional,10288
32605,REINALDO JOSE FUMERO JARAMILLO,A.2,SEN-M, 115.0 , 112.0 ,ESPAÑOLA,2019-2020,male,segona-nacional,10288
22742,ROBERTO PAEZ CARRERA,A.2,V50-M, 109.0 , 0.0 ,ESPAÑOLA,2019-2020,male,segona-nacional,10288
21972,SANCHO DE LAURENTIS ZALDIVAR,A.1,INC-M, 70.0 , 70.0 ,ESPAÑOLA,2019-2020,male,segona-nacional,10288
34182,YOAN HENRION ,A.2,S23-M, 0.0 , 150.0 ,FRANCESA,2019-2020,male,segona-nacional,10288
