Match format,Day number,Local team id,Local team name,Visitor team id,Visitor team name,Player 1 Name,Player 1 License,Player 1 Letter,Player 2 Name,Player 2 License,Player 2 Letter,Player 1-2 Name,Player 1-2 License,Player 2-2 Name,Player 2-2 License,Set 1,Set 2,Set 3,Set 4,Set 5,Result,Score Count
singles,1,2017764,CLUB TENNIS TAULA ALAIOR,16031,ROTARY MENORCA CTT SANT LLUIS,FRANCISCO DE HARO JUANICO, 7292,A,JUAN CARLOS BOLUDA CARBONELL, 14653,Y,,,,,10-12,12-10,6-11,8-11,,1-3,0 - 1
singles,1,2017764,CLUB TENNIS TAULA ALAIOR,16031,ROTARY MENORCA CTT SANT LLUIS,ADRIAN PALAZON MARTINEZ, 18580,B,ANTONI TUDURI MORENTE, 19443,X,,,,,9-11,5-11,14-16,,,0-3,0 - 2
singles,1,2017764,CLUB TENNIS TAULA ALAIOR,16031,ROTARY MENORCA CTT SANT LLUIS,JUAN BIBILONI BIBILONI, 5796,C,DAVID GOTTSCHALK, 18595,Z,,,,,11-2,11-2,11-8,,,3-0,1 - 2
singles,1,2017764,CLUB TENNIS TAULA ALAIOR,16031,ROTARY MENORCA CTT SANT LLUIS,FRANCISCO DE HARO JUANICO, 7292,A,ANTONI TUDURI MORENTE, 19443,X,,,,,3-11,4-11,7-11,,,0-3,1 - 3
singles,1,2017764,CLUB TENNIS TAULA ALAIOR,16031,ROTARY MENORCA CTT SANT LLUIS,JUAN BIBILONI BIBILONI, 5796,C,JUAN CARLOS BOLUDA CARBONELL, 14653,Y,,,,,11-3,11-5,5-11,11-9,,3-1,2 - 3
singles,1,2017764,CLUB TENNIS TAULA ALAIOR,16031,ROTARY MENORCA CTT SANT LLUIS,ADRIAN PALAZON MARTINEZ, 18580,B,DAVID GOTTSCHALK, 18595,Z,,,,,11-5,11-4,11-6,,,3-0,3 - 3
doubles,1,2017764,CLUB TENNIS TAULA ALAIOR,16031,ROTARY MENORCA CTT SANT LLUIS,,,D,,,D,ADRIAN PALAZON MARTINEZ,18580,JUAN BIBILONI BIBILONI,5796,13-11,8-11,9-11,13-11,11-8,3-2,4 - 3
singles,3,16031,ROTARY MENORCA CTT SANT LLUIS,2017763,CLUB TENIS TAULA CIUTADELLA,DAVID GOTTSCHALK, 18595,A,IGNASI MOLL SALORD, 1201,Y,,,,,11-5,2-11,11-2,12-10,,3-1,1 - 0
singles,3,16031,ROTARY MENORCA CTT SANT LLUIS,2017763,CLUB TENIS TAULA CIUTADELLA,ANTONI TUDURI MORENTE, 19443,B,JORDI  PONS PONS, 15664,X,,,,,9-11,11-6,8-11,12-10,11-9,3-2,2 - 0
singles,3,16031,ROTARY MENORCA CTT SANT LLUIS,2017763,CLUB TENIS TAULA CIUTADELLA,ORIOL SINTES OLIVES, 17075,C,XAVIER BAGUR  FEBRER, 15660,Z,,,,,7-11,8-11,6-11,,,0-3,2 - 1
singles,3,16031,ROTARY MENORCA CTT SANT LLUIS,2017763,CLUB TENIS TAULA CIUTADELLA,DAVID GOTTSCHALK, 18595,A,JORDI  PONS PONS, 15664,X,,,,,11-9,9-11,7-11,8-11,,1-3,2 - 2
