license,name,tipo,categoria,rk_1,rk_2,nacionalidad,season,genre,category,team_id
17582,ALBA FERNANDEZ MARTINEZ,A.2,S23-F, 1793.0 , 1832.0 ,ESPAÑOLA,2020-2021,female,divisio-honor,5
33489,CANDELA ARCOS SANMARTIN,B,ALE-F, 0.0 , 0.0 ,ESPAÑOLA,2020-2021,female,divisio-honor,5
25945,CLAUDIA PEREZ PUJOL,A.2,JUV-F, 1418.0 , 1529.0 ,ESPAÑOLA,2020-2021,female,divisio-honor,5
25650,ELISABETH CABANAS MONFORT,A.2,JUV-F, 708.0 , 753.0 ,ESPAÑOLA,2020-2021,female,divisio-honor,5
35282,IVET COLOMINAS VILLARET,B,ALE-F, 0.0 , 0.0 ,ESPAÑOLA,2020-2021,female,divisio-honor,5
24366,LAIA FONT PUIG,B,BEN-F, 209.0 , 209.0 ,ESPAÑOLA,2020-2021,female,divisio-honor,5
28314,LLUNA DIEZ ARROYO,A.2,ALE-F, 202.0 , 202.0 ,ESPAÑOLA,2020-2021,female,divisio-honor,5
33488,LOLA ARCOS SANMARTIN,B,ALE-F, 0.0 , 0.0 ,ESPAÑOLA,2020-2021,female,divisio-honor,5
27684,MARIA MARTINEZ TORRES,B,BEN-F, 43.0 , 43.0 ,ESPAÑOLA,2020-2021,female,divisio-honor,5
24334,MARIONA GARRIDO PIFERRER,A.2,INF-F, 72.0 , 72.0 ,ESPAÑOLA,2020-2021,female,divisio-honor,5
