license,name,tipo,categoria,rk_1,rk_2,nacionalidad,season,genre,category,team_id
31451,ADAM LOPEZ DALMAU,A.2,JUC-M, 175.0 , 206.0 ,ESPAÑOLA,2020-2021,male,segona-nacional,10162
16953,ALBERT RIBERA LASA,A.1,SEN-M, 0.0 , 0.0 ,ESPAÑOLA,2020-2021,male,segona-nacional,10162
18940,ALBERT VILARDELL HIDALGO,A.2,S23-M, 1509.0 , 1553.0 ,ESPAÑOLA,2020-2021,male,segona-nacional,10162
32857,ÀLEX CERDAN SANCHEZ,A.1,S23-M, 0.0 , 0.0 ,ESPAÑOLA,2020-2021,male,segona-nacional,10162
2262,DAVID GONZÀLEZ TERUEL,A.2,SEN-M, 834.0 , 834.0 ,ESPAÑOLA,2020-2021,male,segona-nacional,10162
25775,ERIC TORNE CUNILLERA,A.2,JUV-M, 178.0 , 251.0 ,ESPAÑOLA,2020-2021,male,segona-nacional,10162
10297,FERRAN TUDELA PERERA,A.1,SEN-M, 152.0 , 0.0 ,ESPAÑOLA,2020-2021,male,segona-nacional,10162
24329,FRANCESC CARRERA RUIZ,A.2,INF-M, 174.0 , 243.0 ,ESPAÑOLA,2020-2021,male,segona-nacional,10162
31384,GERARD MORENO SAUMELL,B,BEN-M, 0.0 , 0.0 ,ESPAÑOLA,2020-2021,male,segona-nacional,10162
9787,JOAN MASIP NAVARRO,A.2,S23-M, 2210.0 , 2210.0 ,ESPAÑOLA,2020-2021,male,segona-nacional,10162
34232,JOAN SERRET PERELLO,B,ALE-M, 38.0 , 38.0 ,ESPAÑOLA,2020-2021,male,segona-nacional,10162
36236,JOAO PEDRO ANDRADE SELGAS MONTEIRO,A.2,SEN-M, 3000.0 , 3000.0 ,PORTUGUESA,2020-2021,male,segona-nacional,10162
25698,JOEL RUBIO CORTADA,A.2,JUV-M, 453.0 , 561.0 ,ESPAÑOLA,2020-2021,male,segona-nacional,10162
8093,JORDI LATORRE BETRIU,A.2,SEN-M, 702.0 , 702.0 ,ESPAÑOLA,2020-2021,male,segona-nacional,10162
3002,JOSEP FRANCESCH RIBALTA,A.2,SEN-M, 527.0 , 539.0 ,ESPAÑOLA,2020-2021,male,segona-nacional,10162
1995,JOSEP LLUIS ANDRADE PAGEO,A.2,V40-M, 0.0 , 1467.0 ,ESPAÑOLA,2020-2021,male,segona-nacional,10162
31381,LUCA PAU MULLER PRUNA,A.1,S23-M, 479.0 , 479.0 ,ESPAÑOLA,2020-2021,male,segona-nacional,10162
29839,MARC AMILL BORRULL,B,INF-M, 107.0 , 107.0 ,ESPAÑOLA,2020-2021,male,segona-nacional,10162
2856,MARC DURAN GIRALT,A.2,SEN-M, 2796.0 , 2864.0 ,ESPAÑOLA,2020-2021,male,segona-nacional,10162
31383,MARCAL MORENO SAUMELL,B,INC-M, 134.0 , 134.0 ,ESPAÑOLA,2020-2021,male,segona-nacional,10162
2744,ORIOL MIR FERNANDEZ,A.2,SEN-M, 451.0 , 451.0 ,ESPAÑOLA,2020-2021,male,segona-nacional,10162
33271,PAU GÜELL ARAQUE,B,S23-M, 0.0 , 0.0 ,ESPAÑOLA,2020-2021,male,segona-nacional,10162
29619,ROGER BENET BACARDIT,B,ALE-M, 120.0 , 120.0 ,ESPAÑOLA,2020-2021,male,segona-nacional,10162
36237,VIKTOR SVEN ERIK BRODD ,A.2,SEN-M, 2500.0 , 2752.0 ,SUECA,2020-2021,male,segona-nacional,10162
