Match format,Day number,Local team id,Local team name,Visitor team id,Visitor team name,Player 1 Name,Player 1 License,Player 2 Name,Player 2 License,Player 1-2 Name,Player 1-2 License,Player 2-2 Name,Player 2-2 License,Set 1,Set 2,Set 3,Set 4,Set 5,Result,Score Count
singles,1,20222677,ALCOBENDAS-PEDREZUELA,20212559,CUBES NORTE TT,CHLOE MARCOS BEJAR, 33492,MARÍA ESPEJO GONZÁLEZ, 14886,,,,,9-11,11-8,7-11,7-11,,1-3,0 - 1
singles,1,20222677,ALCOBENDAS-PEDREZUELA,20212559,CUBES NORTE TT,SARA MARTIN RODRIGUEZ, 28983,DANIELA TORO ESPINAL, 38455,,,,,3-11,8-11,5-11,,,0-3,0 - 2
singles,1,20222677,ALCOBENDAS-PEDREZUELA,20212559,CUBES NORTE TT,NORA REDONDO FERNANDEZ, 24016,ANGELA GARCIA LOPEZ, 34400,,,,,11-3,11-5,11-5,,,3-0,1 - 2
singles,1,20222677,ALCOBENDAS-PEDREZUELA,20212559,CUBES NORTE TT,CHLOE MARCOS BEJAR, 33492,DANIELA TORO ESPINAL, 38455,,,,,8-11,11-7,3-11,8-11,,1-3,1 - 3
singles,1,20222677,ALCOBENDAS-PEDREZUELA,20212559,CUBES NORTE TT,NORA REDONDO FERNANDEZ, 24016,MARÍA ESPEJO GONZÁLEZ, 14886,,,,,4-11,7-11,10-12,,,0-3,1 - 4
singles,1,20222677,ALCOBENDAS-PEDREZUELA,20212559,CUBES NORTE TT,SARA MARTIN RODRIGUEZ, 28983,ANGELA GARCIA LOPEZ, 34400,,,,,11-4,13-11,5-11,8-11,13-11,3-2,2 - 4
singles,1,20222677,ALCOBENDAS-PEDREZUELA,20191256,CLUB DEPORTIVO YACAL,CLAUDIA ALONSO HERNANDEZ, 26504,CHLOE MARCOS BEJAR, 33492,,,,,4-11,6-11,4-11,,,0-3,0 - 1
singles,1,20222677,ALCOBENDAS-PEDREZUELA,20191256,CLUB DEPORTIVO YACAL,LAKSMI CAMACHO CANO, 19974,NORA REDONDO FERNANDEZ, 24016,,,,,2-11,5-11,1-11,,,0-3,0 - 2
singles,1,20222677,ALCOBENDAS-PEDREZUELA,20191256,CLUB DEPORTIVO YACAL,EVELYN ALONSO HERNANDEZ, 26503,SARA MARTIN RODRIGUEZ, 28983,,,,,4-11,6-11,11-9,1-11,,1-3,0 - 3
singles,1,20222677,ALCOBENDAS-PEDREZUELA,20191256,CLUB DEPORTIVO YACAL,CLAUDIA ALONSO HERNANDEZ, 26504,NORA REDONDO FERNANDEZ, 24016,,,,,3-11,10-12,5-11,,,0-3,0 - 4
singles,1,20222677,ALCOBENDAS-PEDREZUELA,20191256,CLUB DEPORTIVO YACAL,EVELYN ALONSO HERNANDEZ, 26503,CHLOE MARCOS BEJAR, 33492,,,,,4-11,11-13,7-11,,,0-3,0 - 5
singles,1,20222677,ALCOBENDAS-PEDREZUELA,20191256,CLUB DEPORTIVO YACAL,LAKSMI CAMACHO CANO, 19974,SARA MARTIN RODRIGUEZ, 28983,,,,,5-11,9-11,2-11,,,0-3,0 - 6
singles,1,20222677,ALCOBENDAS-PEDREZUELA,2018889,EIVISSA-CARMEN PELUQUEROS PATR.HUMANITAT,CHLOE MARCOS BEJAR, 33492,IARA SOLANGE CORDERO MUÑOZ, 38745,,,,,11-5,11-3,11-5,,,3-0,1 - 0
singles,1,20222677,ALCOBENDAS-PEDREZUELA,2018889,EIVISSA-CARMEN PELUQUEROS PATR.HUMANITAT,NORA REDONDO FERNANDEZ, 24016,LAURA PEREZ JARAIZ, 8825,,,,,3-11,5-11,7-11,,,0-3,1 - 1
singles,1,20222677,ALCOBENDAS-PEDREZUELA,2018889,EIVISSA-CARMEN PELUQUEROS PATR.HUMANITAT,SARA MARTIN RODRIGUEZ, 28983,GABRIELA RAMIS ROJAS, 38744,,,,,11-5,11-1,11-5,,,3-0,2 - 1
