license,name,tipo,categoria,rk_1,rk_2,nacionalidad,season,genre,category,team_id
9102,ALBERT FARRES DE BUNES,A.2,SEN-M, 1332.6 , 1332.6 ,ESPAÑOLA,2024-2025,male,primera-nacional,764
625,ALFREDO JUAN DOMENECH,B,V65-M, 1115.7 , 1115.7 ,ESPAÑOLA,2024-2025,male,primera-nacional,764
18977,ANTONIO ALVAREZ OJEDA,B,V60-M, 1075.7 , 1075.7 ,ESPAÑOLA,2024-2025,male,primera-nacional,764
17717,BORIS RODRIGUEZ SANCHEZ,A.2,SEN-M, 1138.6 , 1138.6 ,ESPAÑOLA,2024-2025,male,primera-nacional,764
21502,CARLOS CUCCINIELLO VILLALBA,A.2,SEN-M, 1033.4 , 1033.4 ,ESPAÑOLA,2024-2025,male,primera-nacional,764
20286,DAVID APARICIO GARCIA,B,V50-M, 1059.8 , 1059.8 ,ESPAÑOLA,2024-2025,male,primera-nacional,764
31319,FRANCK JACQUES MASSARD ,A.2,V50-M, 1016.3 , 1016.3 ,FRANCESA,2024-2025,male,primera-nacional,764
39444,GUILLEM GALOFRÉ SEGUÍ,A.2,CAD-M, 1065.7 , 1065.7 ,ESPAÑOLA,2024-2025,male,primera-nacional,764
16066,JOSEP MARIA ESCUDERO RUIZ,A.2,V65-M, 1081.6 , 1081.6 ,ESPAÑOLA,2024-2025,male,primera-nacional,764
15185,MANUEL MENAL MONTUEGA,A.2,V40-M, 1250.3 , 1250.3 ,ESPAÑOLA,2024-2025,male,primera-nacional,764
21491,OLEGARIO BASILIO ALCALA PEÑA,A.2,V50-M, 1029.9 , 1029.9 ,ESPAÑOLA,2024-2025,male,primera-nacional,764
9836,ROGER BLANCO ALAVEDRA,A.2,SEN-M, 1424.3 , 1424.3 ,ESPAÑOLA,2024-2025,male,primera-nacional,764
