license,name,tipo,categoria,rk_1,rk_2,nacionalidad,season,genre,category,team_id
44315,ALEXANDRE FERREIRA QUEIROZ,A.2,SEN-M, 1800.0 , 1806.5 ,PORTUGUESA,2024-2025,male,divisio-honor,934
16078,ANDRES TORRES VIDAL,A.2,SEN-M, 1248.6 , 1248.6 ,ESPAÑOLA,2024-2025,male,divisio-honor,934
8939,ANXO IGLESIAS NUÑEZ,A.2,SEN-M, 1415.5 , 1415.5 ,ESPAÑOLA,2024-2025,male,divisio-honor,934
31184,DAVID GONZALEZ IGLESIAS,A.2,CAD-M, 0.0 , 0.0 ,ESPAÑOLA,2024-2025,male,divisio-honor,934
6980,ELADIO COSTAS PEREIRA,A.1,V70-M, 1148.6 , 1175.0 ,ESPAÑOLA,2024-2025,male,divisio-honor,934
3102,HECTOR COSTAS COSTAS,A.2,SEN-M, 1267.4 , 1267.4 ,ESPAÑOLA,2024-2025,male,divisio-honor,934
17395,JAVIER SAIZ  BARREIRO,A.1,V50-M, 1028.7 , 1028.7 ,ESPAÑOLA,2024-2025,male,divisio-honor,934
40681,LUCAS RODRÍGUEZ EXPÓSITO,A.2,CAD-M, 0.0 , 0.0 ,ESPAÑOLA,2024-2025,male,divisio-honor,934
3245,LUCAS TOJAL SIERRA,A.2,SEN-M, 1222.1 , 1235.5 ,ESPAÑOLA,2024-2025,male,divisio-honor,934
9188,MARTIN GONZALEZ MIGUEZ,A.2,SEN-M, 1389.1 , 1389.1 ,ESPAÑOLA,2024-2025,male,divisio-honor,934
9975,MARTIN PINTOS BARREIRO,A.2,SEN-M, 1832.9 , 1832.9 ,ESPAÑOLA,2024-2025,male,divisio-honor,934
43001,MARTÍN GONZÁLEZ ALBÁN,A.2,INF-M, 0.0 , 1437.9 ,ESPAÑOLA,2024-2025,male,divisio-honor,934
3901,RAFAEL OTERO COSTAS,A.2,SEN-M, 1235.0 , 1258.3 ,ESPAÑOLA,2024-2025,male,divisio-honor,934
4418,VICENTE PINTOS SANTIAGO,A.2,V60-M, 1050.4 , 1050.4 ,ESPAÑOLA,2024-2025,male,divisio-honor,934
