license,name,tipo,categoria,rk_1,rk_2,nacionalidad,season,genre,category,team_id
44605,ANDRE FILIPE TEIXEIRA DA CRUZ,A.2,JUV-M, 1800.0 , 1800.0 ,PORTUGUESA,2024-2025,male,divisio-honor,221
5669,ANTONIO ANGEL REGUEIRO MARTINEZ,A.2,V60-M, 1150.0 , 1150.0 ,ESPAÑOLA,2024-2025,male,divisio-honor,221
27434,BRIAN MULLER CASALDARNOS,A.2,JUV-M, 1004.6 , 1004.6 ,ESPAÑOLA,2024-2025,male,divisio-honor,221
6524,CARLOS ALONSO PIÑEIRO,A.1,V50-M, 0.0 , 0.0 ,ESPAÑOLA,2024-2025,male,divisio-honor,221
4411,DANIEL CASALDERREY DIAZ,A.2,SEN-M, 1511.9 , 1511.9 ,ESPAÑOLA,2024-2025,male,divisio-honor,221
449,ENRIQUE BARREIRO ALVAREZ,A.1,V65-M, 1035.2 , 1035.2 ,ESPAÑOLA,2024-2025,male,divisio-honor,221
31630,EUGENE SCHEUER ,A.1,V70-M, 1015.2 , 1015.2 ,OTRO PAIS ETTU,2024-2025,male,divisio-honor,221
19966,ISIDORO VAAMONDE VAZQUEZ,A.1,V50-M, 1150.0 , 1150.0 ,ESPAÑOLA,2024-2025,male,divisio-honor,221
44604,JAIME DAVID ANTELO MIRANDA BESSA,A.2,S21-M, 0.0 , 0.0 ,PORTUGUESA,2024-2025,male,divisio-honor,221
731,JORGE JUAN VIDAL DAPORTA,A.2,V60-M, 1150.0 , 1150.0 ,ESPAÑOLA,2024-2025,male,divisio-honor,221
36946,JUAN CARLOS MÜLLER BLANCO,A.1,V50-M, 0.0 , 0.0 ,ESPAÑOLA,2024-2025,male,divisio-honor,221
5668,JULIO REGUEIRO MARTINEZ,A.2,V65-M, 1058.7 , 1058.7 ,ESPAÑOLA,2024-2025,male,divisio-honor,221
7469,MARTIN REGUEIRO POMBO,A.2,SEN-M, 0.0 , 0.0 ,ESPAÑOLA,2024-2025,male,divisio-honor,221
5667,MIGUEL ANGEL CHAVES VILAS,A.2,V50-M, 1150.0 , 1150.0 ,ESPAÑOLA,2024-2025,male,divisio-honor,221
452,RAMON PADIN OUBIÑA,A.1,V65-M, 1073.4 , 1073.4 ,ESPAÑOLA,2024-2025,male,divisio-honor,221
10331,SANTIAGO OTERO RODRIGUEZ,A.2,SEN-M, 1594.2 , 1598.2 ,ESPAÑOLA,2024-2025,male,divisio-honor,221
759,SERAFIN BARREIRO ALVAREZ,A.1,V60-M, 987.5 , 987.5 ,ESPAÑOLA,2024-2025,male,divisio-honor,221
4037,SERGIY NIGERUK NIGERUK,A.2,V50-M, 1787.1 , 1818.2 ,ESPAÑOLA,2024-2025,male,divisio-honor,221
6529,TOMAS CARBAJAL LOIS,A.1,SEN-M, 0.0 , 0.0 ,ESPAÑOLA,2024-2025,male,divisio-honor,221
