license,name,tipo,categoria,rk_1,rk_2,nacionalidad,season,genre,category,team_id
42989,ANTHONY FERNANDES CASANUEVA,B,SEN-M, 0.0 , 0.0 ,ESPAÑOLA,2024-2025,male,segona-nacional,20212130
9248,ANTONIO GARRIDO ROPERO,A.2,SEN-M, 1283.8 , 1401.9 ,ESPAÑOLA,2024-2025,male,segona-nacional,20212130
18478,DANIEL PORTILLO MARTINEZ,A.2,V40-M, 1102.8 , 1170.9 ,ESPAÑOLA,2024-2025,male,segona-nacional,20212130
14784,EDUARDO GUZMAN GUZMAN,A.2,SEN-M, 1203.3 , 1479.2 ,ESPAÑOLA,2024-2025,male,segona-nacional,20212130
21359,EDUARDO PEREZ MOYA,A.2,V60-M, 1037.5 , 1037.5 ,ESPAÑOLA,2024-2025,male,segona-nacional,20212130
17926,FERNANDO UTRILLA CABALLERO,A.2,SEN-M, 986.9 , 986.9 ,ESPAÑOLA,2024-2025,male,segona-nacional,20212130
44470,FRANCISCO TORRES BUENO,A.2,S21-M, 0.0 , 0.0 ,ESPAÑOLA,2024-2025,male,segona-nacional,20212130
9916,JUAN ALFONSO URBANO PEREZ,B,V60-M, 0.0 , 0.0 ,ESPAÑOLA,2024-2025,male,segona-nacional,20212130
41008,JULIAN ANDRES CRUZ APONTE,A.2,SEN-M, 1463.7 , 1569.9 ,COLOMBIANA,2024-2025,male,segona-nacional,20212130
918,MIGUEL ANGEL RAMIREZ MARTINEZ,A.2,V60-M, 1169.2 , 1280.1 ,ESPAÑOLA,2024-2025,male,segona-nacional,20212130
44457,SERGIO DUARTE LEIVA,A.1,SEN-M, 0.0 , 0.0 ,ESPAÑOLA,2024-2025,male,segona-nacional,20212130
