license,name,tipo,categoria,rk_1,rk_2,nacionalidad,season,genre,category,team_id
21747,AIMAR INSAUSTI ECHALUCE,A.2,SEN-M, 1173.3 , 1291.9 ,ESPAÑOLA,2024-2025,male,segona-nacional,16018
41837,AIMAR RODRIGUEZ ZUBIZARRETA,B,ALE-M, 0.0 , 0.0 ,ESPAÑOLA,2024-2025,male,segona-nacional,16018
2628,AITOR MICHELENA VICENTE,A.2,V40-M, 1350.3 , 1535.3 ,ESPAÑOLA,2024-2025,male,segona-nacional,16018
2702,AITOR VALVERDE JAUREGUI,A.2,V40-M, 1124.5 , 1310.1 ,ESPAÑOLA,2024-2025,male,segona-nacional,16018
1324,ALBERTO ECHEVERRIA ZUBIRIA,B,V50-M, 1239.2 , 1239.2 ,ESPAÑOLA,2024-2025,male,segona-nacional,16018
31641,ALEX DAHLKAMP LEIZAOLA,B,S21-M, 0.0 , 0.0 ,ESPAÑOLA,2024-2025,male,segona-nacional,16018
21760,ALEXANDER PARDO BELTRAN,A.2,SEN-M, 1515.8 , 1535.6 ,ESPAÑOLA,2024-2025,male,segona-nacional,16018
34050,ALVARO CEA MAUDO,B,JUV-M, 0.0 , 0.0 ,ESPAÑOLA,2024-2025,male,segona-nacional,16018
18228,ALVARO RODRIGUEZ ALDACO,A.1,V50-M, 0.0 , 0.0 ,ESPAÑOLA,2024-2025,male,segona-nacional,16018
22596,ANDER CEPAS ZAPICO,A.2,S21-M, 2002.8 , 2086.1 ,ESPAÑOLA,2024-2025,male,segona-nacional,16018
41869,ANDER SAINZ BARREIRO,B,ALE-M, 0.0 , 0.0 ,ESPAÑOLA,2024-2025,male,segona-nacional,16018
1764,ANTONIO VARELA IZQUIERDO,A.2,V40-M, 1076.9 , 1076.9 ,ESPAÑOLA,2024-2025,male,segona-nacional,16018
39213,ASIER SILANES BARREIRO,B,CAD-M, 0.0 , 0.0 ,ESPAÑOLA,2024-2025,male,segona-nacional,16018
44139,BENJAMIN ARCHUA CORTES,A.2,CAD-M, 1350.0 , 1396.6 ,ARGENTINA,2024-2025,male,segona-nacional,16018
28075,BEÑAT GARCIA MELENDO,A.2,JUV-M, 1538.4 , 1538.4 ,ESPAÑOLA,2024-2025,male,segona-nacional,16018
37518,CHRISTIAN MARIA ZULAICA LAROCHETTE,A.2,V50-M, 1043.4 , 1113.6 ,ESPAÑOLA,2024-2025,male,segona-nacional,16018
35449,DANEL INCHAUSTI ALVAREZ,A.2,CAD-M, 1243.9 , 1226.2 ,ESPAÑOLA,2024-2025,male,segona-nacional,16018
582,DANIEL REBORDINOS MIRAMON,A.1,V65-M, 1185.9 , 1185.9 ,ESPAÑOLA,2024-2025,male,segona-nacional,16018
33962,DIEGO CEA MAUDO,A.1,SEN-M, 0.0 , 0.0 ,ESPAÑOLA,2024-2025,male,segona-nacional,16018
36820,ELIAS CABALLERO MARTIN,A.1,INF-M, 1071.6 , 1028.1 ,ESPAÑOLA,2024-2025,male,segona-nacional,16018
44224,GILBERT CHOLET ,B,V65-M, 0.0 , 0.0 ,FRANCESA,2024-2025,male,segona-nacional,16018
41694,IKER VEGA NAVARRO,B,ALE-M, 0.0 , 0.0 ,ESPAÑOLA,2024-2025,male,segona-nacional,16018
3600,JAIME VIDAL GARCIA,A.2,SEN-M, 1906.4 , 2023.8 ,ESPAÑOLA,2024-2025,male,segona-nacional,16018
44211,JESUS AGUIRRE ELICEGUI,B,V50-M, 0.0 , 0.0 ,ESPAÑOLA,2024-2025,male,segona-nacional,16018
35445,JON ALDAY FERNANDEZ,A.2,JUV-M, 1068.7 , 1068.7 ,ESPAÑOLA,2024-2025,male,segona-nacional,16018
41836,JON ECHANIZ MONTES,B,ALE-M, 0.0 , 0.0 ,ESPAÑOLA,2024-2025,male,segona-nacional,16018
36837,JON GIMENO RANDEZ,A.1,INF-M, 1074.3 , 1074.3 ,ESPAÑOLA,2024-2025,male,segona-nacional,16018
193,JOSE ANTONIO ECHEVERRIA URRETA,B,V75-M, 1035.4 , 1035.4 ,ESPAÑOLA,2024-2025,male,segona-nacional,16018
18227,JOSE ANTONIO EIZMENDI ARTEAGA,A.1,V50-M, 1159.2 , 1159.2 ,ESPAÑOLA,2024-2025,male,segona-nacional,16018
35490,JULEN GIMENO RANDEZ,A.1,CAD-M, 1069.8 , 1061.6 ,ESPAÑOLA,2024-2025,male,segona-nacional,16018
33960,JULEN VALLEJO OSES,B,JUV-M, 0.0 , 0.0 ,ESPAÑOLA,2024-2025,male,segona-nacional,16018
1150,LUIS ECHETO GOIZUETA,A.1,V50-M, 0.0 , 0.0 ,ESPAÑOLA,2024-2025,male,segona-nacional,16018
