Match format,Day number,Local team id,Local team name,Visitor team id,Visitor team name,Player 1 Name,Player 1 License,Player 2 Name,Player 2 License,Player 1-2 Name,Player 1-2 License,Player 2-2 Name,Player 2-2 License,Set 1,Set 2,Set 3,Set 4,Set 5,Result,Score Count
singles,1,1150,COVICSA-CTT SANTA EULARIA,664,ALICANTE TM,IRINA ERMAKOVA, 29869 ,NATALIA MIRAMONTES MORCILO, 16527 ,,,,,11-3,11-5,12-10,,,3-0,1 - 0
singles,1,1150,COVICSA-CTT SANTA EULARIA,664,ALICANTE TM,PAULA BUENO BUENO, 3909 ,TIJANA JOKIC, 33821 ,,,,,6-11,9-11,8-11,,,0-3,1 - 1
singles,1,1150,COVICSA-CTT SANTA EULARIA,664,ALICANTE TM,MARINA ÑIGUEZ GARCIA, 10564 ,ANA RIAZANOVA, 36095 ,,,,,4-11,2-11,9-11,,,0-3,1 - 2
singles,1,1150,COVICSA-CTT SANTA EULARIA,664,ALICANTE TM,IRINA ERMAKOVA, 29869 ,TIJANA JOKIC, 33821 ,,,,,4-11,4-11,6-11,,,0-3,1 - 3
singles,1,1150,COVICSA-CTT SANTA EULARIA,664,ALICANTE TM,MARINA ÑIGUEZ GARCIA, 10564 ,NATALIA MIRAMONTES MORCILO, 16527 ,,,,,11-9,11-4,4-11,11-6,,3-1,2 - 3
singles,1,1150,COVICSA-CTT SANTA EULARIA,664,ALICANTE TM,PAULA BUENO BUENO, 3909 ,ANA RIAZANOVA, 36095 ,,,,,7-11,11-6,8-11,10-12,,1-3,2 - 4
singles,2,1150,COVICSA-CTT SANTA EULARIA,1113,BALAGUER PIERA ECOCERAMICA,NATALYA PROSVIRNINA PROSVIRNINA, 6401 ,TIJANA JOKIC, 33821 ,,,,,11-8,7-11,12-10,11-9,,3-1,1 - 0
singles,2,1150,COVICSA-CTT SANTA EULARIA,1113,BALAGUER PIERA ECOCERAMICA,LOREDANA-CARMEN DORCA, 4584 ,ANA RIAZANOVA, 36095 ,,,,,4-11,5-11,1-11,,,0-3,1 - 1
singles,2,1150,COVICSA-CTT SANTA EULARIA,1113,BALAGUER PIERA ECOCERAMICA,SVETLANA BAKHTINA GAIDUKOVA, 1647 ,NATALIA MIRAMONTES MORCILO, 16527 ,,,,,11-5,11-9,11-5,,,3-0,2 - 1
singles,2,1150,COVICSA-CTT SANTA EULARIA,1113,BALAGUER PIERA ECOCERAMICA,NATALYA PROSVIRNINA PROSVIRNINA, 6401 ,ANA RIAZANOVA, 36095 ,,,,,6-11,7-11,5-11,,,0-3,2 - 2
singles,2,1150,COVICSA-CTT SANTA EULARIA,1113,BALAGUER PIERA ECOCERAMICA,SVETLANA BAKHTINA GAIDUKOVA, 1647 ,TIJANA JOKIC, 33821 ,,,,,11-3,12-10,11-7,,,3-0,3 - 2
